X,Y
0.430613961312027,0.543741307371349
0.430613961312027,0.543324061196106
0.430613961312027,0.542906815020862
0.430613961312027,0.542489568845619
0.430613961312027,0.542072322670376
0.430613961312027,0.541655076495132
0.430613961312027,0.541237830319889
0.430613961312027,0.540820584144645
0.430613961312027,0.540403337969402
0.430613961312027,0.539986091794159
0.430613961312027,0.539568845618915
0.430613961312027,0.539151599443672
0.430613961312027,0.493254520166899
0.430613961312027,0.492837273991655
0.430613961312027,0.492420027816412
0.430613961312027,0.492002781641168
0.430613961312027,0.491585535465925
0.430613961312027,0.491168289290682
0.430613961312027,0.490751043115438
0.430613961312027,0.490333796940195
0.430613961312027,0.489916550764951
0.430613961312027,0.489499304589708
0.430613961312027,0.489082058414465
0.430613961312027,0.488664812239221
0.430613961312027,0.488247566063978
0.430613961312027,0.487830319888734
0.430613961312027,0.487413073713491
0.430613961312027,0.486995827538248
0.430613961312027,0.486578581363004
0.430613961312027,0.486161335187761
0.430613961312027,0.485744089012517
0.430613961312027,0.485326842837274
0.430613961312027,0.484909596662031
0.430613961312027,0.484492350486787
0.430613961312027,0.484075104311544
0.430613961312027,0.4836578581363
0.430613961312027,0.483240611961057
0.430613961312027,0.482823365785814
0.430613961312027,0.48240611961057
0.430613961312027,0.481988873435327
0.430613961312027,0.481571627260084
0.430613961312027,0.48115438108484
0.430613961312027,0.480737134909597
0.430613961312027,0.480319888734353
0.430613961312027,0.47990264255911
0.430613961312027,0.479485396383867
0.430613961312027,0.479068150208623
0.430613961312027,0.47865090403338
0.430613961312027,0.478233657858136
0.430613961312027,0.477816411682893
0.430613961312027,0.47739916550765
0.430613961312027,0.472392211404729
0.430613961312027,0.398956884561892
0.430613961312027,0.393949930458971
0.430613961312027,0.365159944367177
0.430613961312027,0.331363004172462
0.430613961312027,0.330945757997218
0.430613961312027,0.330528511821975
0.430613961312027,0.330111265646732
0.430613961312027,0.329694019471488
0.430613961312027,0.329276773296245
0.430613961312027,0.328859527121001
0.430613961312027,0.328442280945758
0.430613961312027,0.328025034770515
0.430613961312027,0.327607788595271
0.430613961312027,0.327190542420028
0.430613961312027,0.326773296244784
0.430613961312027,0.324687065368567
0.430613961312027,0.324269819193324
0.430613961312027,0.323852573018081
0.430613961312027,0.323435326842837
0.430613961312027,0.323018080667594
0.430613961312027,0.32260083449235
0.430613961312027,0.322183588317107
0.430613961312027,0.317176634214186
0.48444070647603,0.54749652294854
0.48444070647603,0.547079276773296
0.48444070647603,0.546662030598053
0.48444070647603,0.54624478442281
0.48444070647603,0.545827538247566
0.48444070647603,0.545410292072323
0.48444070647603,0.544993045897079
0.48444070647603,0.544575799721836
0.48444070647603,0.544158553546592
0.48444070647603,0.539151599443672
0.48444070647603,0.538734353268428
0.48444070647603,0.538317107093185
0.48444070647603,0.537899860917942
0.48444070647603,0.537482614742698
0.48444070647603,0.537065368567455
0.48444070647603,0.536648122392211
0.48444070647603,0.536230876216968
0.48444070647603,0.535813630041725
0.48444070647603,0.535396383866481
0.48444070647603,0.534979137691238
0.48444070647603,0.534561891515994
0.48444070647603,0.531641168289291
0.48444070647603,0.531223922114047
0.48444070647603,0.530806675938804
0.48444070647603,0.530389429763561
0.48444070647603,0.529972183588317
0.48444070647603,0.529554937413074
0.48444070647603,0.52913769123783
0.48444070647603,0.528720445062587
0.48444070647603,0.528303198887344
0.48444070647603,0.5278859527121
0.48444070647603,0.527468706536857
0.48444070647603,0.527051460361613
0.48444070647603,0.52663421418637
0.48444070647603,0.526216968011127
0.48444070647603,0.525799721835883
0.48444070647603,0.52538247566064
0.48444070647603,0.524965229485396
0.48444070647603,0.524547983310153
0.48444070647603,0.52413073713491
0.48444070647603,0.523713490959666
0.48444070647603,0.523296244784423
0.48444070647603,0.522878998609179
0.48444070647603,0.522461752433936
0.48444070647603,0.522044506258693
0.48444070647603,0.521627260083449
0.48444070647603,0.521210013908206
0.48444070647603,0.520792767732962
0.48444070647603,0.520375521557719
0.48444070647603,0.519958275382476
0.48444070647603,0.517037552155772
0.48444070647603,0.516620305980529
0.48444070647603,0.516203059805285
0.48444070647603,0.515785813630042
0.48444070647603,0.515368567454798
0.48444070647603,0.514951321279555
0.48444070647603,0.514534075104312
0.48444070647603,0.514116828929068
0.48444070647603,0.513699582753825
0.48444070647603,0.513282336578581
0.48444070647603,0.512865090403338
0.48444070647603,0.512447844228095
0.48444070647603,0.512030598052851
0.48444070647603,0.511613351877608
0.48444070647603,0.511196105702364
0.48444070647603,0.510778859527121
0.48444070647603,0.510361613351878
0.48444070647603,0.509944367176634
